"","cnt","t1","t2","hum","wind_speed","is_holiday","is_weekend","is_cloudy","is_raining","is_snowing","is_spring","is_summer","is_fall","is_winter","is_night","hour"
"5157","normal",0.647887323943662,0.6875,0.433962264150943,0.132743362831858,0,0,1,0,0,0,1,0,0,0,0.478260869565217
"5158","high",0.690140845070423,0.725,0.333333333333333,0.106194690265487,0,0,1,0,0,0,1,0,0,0,0.521739130434783
"5159","high",0.690140845070423,0.725,0.333333333333333,0.132743362831858,0,0,1,0,0,0,1,0,0,0,0.565217391304348
"5160","high",0.690140845070423,0.725,0.29559748427673,0.115044247787611,0,0,0,0,0,0,1,0,0,0,0.608695652173913
"5161","high",0.71830985915493,0.75,0.276729559748428,0.0973451327433628,0,0,0,0,0,0,1,0,0,0,0.652173913043478
"5162","high",0.746478873239437,0.775,0.232704402515723,0.123893805309735,0,0,0,0,0,0,1,0,0,0,0.695652173913043
"5163","high",0.746478873239437,0.775,0.232704402515723,0.15929203539823,0,0,0,0,0,0,1,0,0,0,0.739130434782609
"5164","high",0.71830985915493,0.75,0.29559748427673,0.115044247787611,0,0,0,0,0,0,1,0,0,1,0.782608695652174
"5165","high",0.690140845070423,0.725,0.371069182389937,0.194690265486726,0,0,0,0,0,0,1,0,0,1,0.826086956521739
"5166","high",0.633802816901408,0.675,0.559748427672956,0.327433628318584,0,0,0,0,0,0,1,0,0,1,0.869565217391304
"5167","normal",0.563380281690141,0.6125,0.754716981132076,0.424778761061947,0,0,0,0,0,0,1,0,0,1,0.91304347826087
"5168","normal",0.549295774647887,0.6,0.786163522012579,0.345132743362832,0,0,1,0,0,0,1,0,0,1,0.956521739130435
"5169","normal",0.535211267605634,0.5875,0.786163522012579,0.283185840707965,0,0,0,0,0,0,1,0,0,1,1
"5170","normal",0.52112676056338,0.575,0.849056603773585,0.15929203539823,0,1,1,0,0,0,1,0,0,1,0
"5171","normal",0.52112676056338,0.575,0.817610062893082,0.123893805309735,0,1,0,0,0,0,1,0,0,1,0.0434782608695652
"5172","normal",0.492957746478873,0.55,0.849056603773585,0.123893805309735,0,1,1,0,0,0,1,0,0,1,0.0869565217391304
"5173","normal",0.492957746478873,0.55,0.849056603773585,0.106194690265487,0,1,1,0,0,0,1,0,0,1,0.130434782608696
"5174","low",0.47887323943662,0.5375,0.886792452830189,0.0884955752212389,0,1,0,0,0,0,1,0,0,1,0.173913043478261
"5175","low",0.464788732394366,0.525,0.886792452830189,0.0707964601769911,0,1,1,0,0,0,1,0,0,0,0.217391304347826
"5176","low",0.464788732394366,0.525,0.849056603773585,0.106194690265487,0,1,1,0,0,0,1,0,0,0,0.260869565217391
"5177","normal",0.464788732394366,0.525,0.886792452830189,0.141592920353982,0,1,1,0,0,0,1,0,0,0,0.304347826086957
"5178","normal",0.507042253521127,0.5625,0.817610062893082,0.176991150442478,0,1,1,0,0,0,1,0,0,0,0.347826086956522
"5179","normal",0.563380281690141,0.6125,0.691823899371069,0.212389380530973,0,1,1,0,0,0,1,0,0,0,0.391304347826087
"5180","high",0.619718309859155,0.6625,0.578616352201258,0.212389380530973,0,1,1,0,0,0,1,0,0,0,0.434782608695652
"5181","high",0.676056338028169,0.7125,0.484276729559748,0.230088495575221,0,1,1,0,0,0,1,0,0,0,0.478260869565217
"5182","high",0.690140845070423,0.725,0.459119496855346,0.212389380530973,0,1,1,0,0,0,1,0,0,0,0.521739130434783
"5183","high",0.71830985915493,0.75,0.421383647798742,0.123893805309735,0,1,1,0,0,0,1,0,0,0,0.565217391304348
"5184","high",0.732394366197183,0.7625,0.377358490566038,0.283185840707965,0,1,1,0,0,0,1,0,0,0,0.608695652173913
"5185","high",0.732394366197183,0.7625,0.352201257861635,0.345132743362832,0,1,1,0,0,0,1,0,0,0,0.652173913043478
"5186","high",0.746478873239437,0.775,0.358490566037736,0.31858407079646,0,1,0,0,0,0,1,0,0,0,0.695652173913043
"5187","high",0.690140845070423,0.725,0.408805031446541,0.380530973451327,0,1,0,0,0,0,1,0,0,0,0.739130434782609
"5188","high",0.690140845070423,0.725,0.408805031446541,0.389380530973451,0,1,0,0,0,0,1,0,0,1,0.782608695652174
"5189","high",0.647887323943662,0.6875,0.477987421383648,0.283185840707965,0,1,0,0,0,0,1,0,0,1,0.826086956521739
"5190","high",0.633802816901408,0.675,0.49685534591195,0.247787610619469,0,1,0,0,0,0,1,0,0,1,0.869565217391304
"5191","normal",0.619718309859155,0.6625,0.522012578616352,0.115044247787611,0,1,0,0,0,0,1,0,0,1,0.91304347826087
"5192","normal",0.605633802816901,0.65,0.49685534591195,0.0973451327433628,0,1,0,0,0,0,1,0,0,1,0.956521739130435
"5193","normal",0.577464788732394,0.625,0.547169811320755,0.141592920353982,0,1,0,0,0,0,1,0,0,1,1
"5194","normal",0.563380281690141,0.6125,0.572327044025157,0.115044247787611,0,1,0,0,0,0,1,0,0,1,0
"5195","normal",0.535211267605634,0.5875,0.628930817610063,0.132743362831858,0,1,0,0,0,0,1,0,0,1,0.0434782608695652
"5196","normal",0.507042253521127,0.5625,0.622641509433962,0.106194690265487,0,1,0,0,0,0,1,0,0,1,0.0869565217391304
"5197","normal",0.52112676056338,0.575,0.660377358490566,0.115044247787611,0,1,0,0,0,0,1,0,0,1,0.130434782608696
"5198","low",0.492957746478873,0.55,0.710691823899371,0.132743362831858,0,1,0,0,0,0,1,0,0,1,0.173913043478261
"5199","low",0.492957746478873,0.55,0.710691823899371,0.141592920353982,0,1,0,0,0,0,1,0,0,0,0.217391304347826
"5200","low",0.492957746478873,0.55,0.710691823899371,0.15929203539823,0,1,0,0,0,0,1,0,0,0,0.260869565217391
"5201","low",0.507042253521127,0.5625,0.654088050314465,0.141592920353982,0,1,0,0,0,0,1,0,0,0,0.304347826086957
"5202","normal",0.577464788732394,0.625,0.446540880503145,0.106194690265487,0,1,0,0,0,0,1,0,0,0,0.347826086956522
"5203","normal",0.605633802816901,0.65,0.358490566037736,0.15929203539823,0,1,0,0,0,0,1,0,0,0,0.391304347826087
"5204","high",0.676056338028169,0.6875,0.276729559748428,0.194690265486726,0,1,0,0,0,0,1,0,0,0,0.434782608695652
"5205","high",0.732394366197183,0.75,0.232704402515723,0.247787610619469,0,1,0,0,0,0,1,0,0,0,0.478260869565217
"5206","high",0.76056338028169,0.7875,0.220125786163522,0.230088495575221,0,1,0,0,0,0,1,0,0,0,0.521739130434783
"5207","high",0.76056338028169,0.7875,0.20125786163522,0.265486725663717,0,1,0,0,0,0,1,0,0,0,0.565217391304348
"5208","high",0.76056338028169,0.7875,0.182389937106918,0.265486725663717,0,1,0,0,0,0,1,0,0,0,0.608695652173913
"5209","high",0.788732394366197,0.8,0.144654088050314,0.283185840707965,0,1,0,0,0,0,1,0,0,0,0.652173913043478
"5210","high",0.774647887323944,0.775,0.0943396226415094,0.345132743362832,0,1,0,0,0,0,1,0,0,0,0.695652173913043
"5211","high",0.774647887323944,0.7875,0.188679245283019,0.300884955752212,0,1,0,0,0,0,1,0,0,0,0.739130434782609
"5212","high",0.76056338028169,0.7875,0.320754716981132,0.283185840707965,0,1,0,0,0,0,1,0,0,1,0.782608695652174
"5213","high",0.732394366197183,0.7625,0.352201257861635,0.283185840707965,0,1,0,0,0,0,1,0,0,1,0.826086956521739
"5214","high",0.690140845070423,0.725,0.484276729559748,0.336283185840708,0,1,0,0,0,0,1,0,0,1,0.869565217391304
"5215","normal",0.647887323943662,0.6875,0.584905660377358,0.300884955752212,0,1,0,0,0,0,1,0,0,1,0.91304347826087
"5216","normal",0.633802816901408,0.675,0.610062893081761,0.300884955752212,0,1,0,0,0,0,1,0,0,1,0.956521739130435
"5217","normal",0.591549295774648,0.6375,0.691823899371069,0.265486725663717,0,1,0,0,0,0,1,0,0,1,1
"5218","normal",0.563380281690141,0.6125,0.754716981132076,0.309734513274336,0,0,0,0,0,0,1,0,0,1,0
"5219","low",0.549295774647887,0.6,0.786163522012579,0.345132743362832,0,0,1,0,0,0,1,0,0,1,0.0434782608695652
"5220","low",0.549295774647887,0.6,0.786163522012579,0.309734513274336,0,0,1,0,0,0,1,0,0,1,0.0869565217391304
"5221","low",0.549295774647887,0.6,0.786163522012579,0.300884955752212,0,0,1,0,0,0,1,0,0,1,0.130434782608696
"5222","low",0.549295774647887,0.6,0.786163522012579,0.300884955752212,0,0,1,0,0,0,1,0,0,1,0.173913043478261
"5223","low",0.549295774647887,0.6,0.786163522012579,0.31858407079646,0,0,1,0,0,0,1,0,0,0,0.217391304347826
"5224","normal",0.563380281690141,0.6125,0.754716981132076,0.336283185840708,0,0,1,0,0,0,1,0,0,0,0.260869565217391
"5225","high",0.577464788732394,0.625,0.754716981132076,0.265486725663717,0,0,1,0,0,0,1,0,0,0,0.304347826086957
"5226","high",0.605633802816901,0.65,0.691823899371069,0.265486725663717,0,0,1,0,0,0,1,0,0,0,0.347826086956522
"5227","high",0.619718309859155,0.6625,0.666666666666667,0.300884955752212,0,0,1,0,0,0,1,0,0,0,0.391304347826087
"5228","normal",0.661971830985915,0.7,0.559748427672956,0.300884955752212,0,0,1,0,0,0,1,0,0,0,0.434782608695652
"5229","normal",0.661971830985915,0.7,0.559748427672956,0.345132743362832,0,0,1,0,0,0,1,0,0,0,0.478260869565217
"5230","normal",0.704225352112676,0.7375,0.534591194968553,0.265486725663717,0,0,1,0,0,0,1,0,0,0,0.521739130434783
"5231","normal",0.690140845070423,0.725,0.559748427672956,0.345132743362832,0,0,1,0,0,0,1,0,0,0,0.565217391304348
"5232","normal",0.690140845070423,0.725,0.559748427672956,0.345132743362832,0,0,1,0,0,0,1,0,0,0,0.608695652173913
"5233","normal",0.704225352112676,0.7375,0.534591194968553,0.371681415929204,0,0,1,1,0,0,1,0,0,0,0.652173913043478
"5234","high",0.661971830985915,0.7,0.610062893081761,0.495575221238938,0,0,1,0,0,0,1,0,0,0,0.695652173913043
"5235","high",0.661971830985915,0.7,0.559748427672956,0.424778761061947,0,0,1,0,0,0,1,0,0,0,0.739130434782609
"5236","high",0.633802816901408,0.675,0.635220125786163,0.380530973451327,0,0,1,0,0,0,1,0,0,1,0.782608695652174
"5237","high",0.633802816901408,0.675,0.660377358490566,0.31858407079646,0,0,1,0,0,0,1,0,0,1,0.826086956521739
"5238","high",0.619718309859155,0.6625,0.691823899371069,0.300884955752212,0,0,1,0,0,0,1,0,0,1,0.869565217391304
"5239","normal",0.605633802816901,0.65,0.691823899371069,0.265486725663717,0,0,1,0,0,0,1,0,0,1,0.91304347826087
"5240","normal",0.577464788732394,0.625,0.723270440251572,0.230088495575221,0,0,0,0,0,0,1,0,0,1,0.956521739130435
"5241","normal",0.577464788732394,0.625,0.723270440251572,0.247787610619469,0,0,1,0,0,0,1,0,0,1,1
"5242","normal",0.563380281690141,0.6125,0.616352201257862,0.230088495575221,0,0,1,0,0,0,1,0,0,1,0
"5243","low",0.549295774647887,0.6,0.49685534591195,0.212389380530973,0,0,0,0,0,0,1,0,0,1,0.0434782608695652
"5244","low",0.535211267605634,0.5875,0.522012578616352,0.194690265486726,0,0,1,0,0,0,1,0,0,1,0.0869565217391304
"5245","low",0.52112676056338,0.575,0.59748427672956,0.194690265486726,0,0,1,0,0,0,1,0,0,1,0.130434782608696
"5246","low",0.507042253521127,0.5625,0.572327044025157,0.15929203539823,0,0,0,0,0,0,1,0,0,1,0.173913043478261
"5247","low",0.492957746478873,0.55,0.59748427672956,0.115044247787611,0,0,0,0,0,0,1,0,0,0,0.217391304347826
"5248","normal",0.492957746478873,0.55,0.647798742138365,0.0884955752212389,0,0,1,0,0,0,1,0,0,0,0.260869565217391
"5249","high",0.492957746478873,0.55,0.622641509433962,0.0530973451327434,0,0,1,0,0,0,1,0,0,0,0.304347826086957
"5250","high",0.507042253521127,0.5625,0.572327044025157,0.106194690265487,0,0,1,1,0,0,1,0,0,0,0.347826086956522
"5251","high",0.52112676056338,0.575,0.572327044025157,0.0884955752212389,0,0,1,0,0,0,1,0,0,0,0.391304347826087
"5252","normal",0.535211267605634,0.5875,0.522012578616352,0.0530973451327434,0,0,1,0,0,0,1,0,0,0,0.434782608695652
"5253","normal",0.577464788732394,0.625,0.421383647798742,0.106194690265487,0,0,1,0,0,0,1,0,0,0,0.478260869565217
"5254","normal",0.591549295774648,0.6375,0.377358490566038,0.106194690265487,0,0,1,0,0,0,1,0,0,0,0.521739130434783
"5255","high",0.619718309859155,0.6625,0.364779874213836,0.0884955752212389,0,0,1,0,0,0,1,0,0,0,0.565217391304348
"5256","high",0.633802816901408,0.675,0.371069182389937,0.0973451327433628,0,0,1,0,0,0,1,0,0,0,0.608695652173913
"5257","high",0.633802816901408,0.675,0.371069182389937,0.123893805309735,0,0,1,0,0,0,1,0,0,0,0.652173913043478
"5258","high",0.633802816901408,0.675,0.389937106918239,0.115044247787611,0,0,1,0,0,0,1,0,0,0,0.695652173913043
"5259","high",0.605633802816901,0.65,0.49685534591195,0.15929203539823,0,0,1,1,0,0,1,0,0,0,0.739130434782609
"5260","high",0.605633802816901,0.65,0.522012578616352,0.15929203539823,0,0,1,1,0,0,1,0,0,1,0.782608695652174
"5261","high",0.577464788732394,0.625,0.628930817610063,0.15929203539823,0,0,1,1,0,0,1,0,0,1,0.826086956521739
"5262","normal",0.563380281690141,0.6125,0.691823899371069,0.150442477876106,0,0,1,1,0,0,1,0,0,1,0.869565217391304
"5263","normal",0.549295774647887,0.6,0.786163522012579,0.115044247787611,0,0,1,1,0,0,1,0,0,1,0.91304347826087
"5264","normal",0.549295774647887,0.6,0.786163522012579,0.123893805309735,0,0,1,1,0,0,1,0,0,1,0.956521739130435
"5265","normal",0.535211267605634,0.5875,0.754716981132076,0.15929203539823,0,0,1,1,0,0,1,0,0,1,1
"5266","normal",0.52112676056338,0.575,0.817610062893082,0.15929203539823,0,0,1,1,0,0,1,0,0,1,0
"5267","low",0.52112676056338,0.575,0.786163522012579,0.15929203539823,0,0,1,1,0,0,1,0,0,1,0.0434782608695652
"5268","low",0.52112676056338,0.575,0.786163522012579,0.123893805309735,0,0,1,1,0,0,1,0,0,1,0.0869565217391304
"5269","low",0.492957746478873,0.55,0.849056603773585,0.15929203539823,0,0,1,1,0,0,1,0,0,1,0.130434782608696
"5270","low",0.492957746478873,0.55,0.817610062893082,0.141592920353982,0,0,1,1,0,0,1,0,0,1,0.173913043478261
"5271","low",0.492957746478873,0.55,0.786163522012579,0.141592920353982,0,0,1,1,0,0,1,0,0,0,0.217391304347826
"5272","normal",0.492957746478873,0.55,0.786163522012579,0.123893805309735,0,0,1,0,0,0,1,0,0,0,0.260869565217391
"5273","high",0.492957746478873,0.55,0.786163522012579,0.176991150442478,0,0,1,0,0,0,1,0,0,0,0.304347826086957
"5274","high",0.52112676056338,0.575,0.710691823899371,0.212389380530973,0,0,1,0,0,0,1,0,0,0,0.347826086956522
"5275","high",0.535211267605634,0.5875,0.654088050314465,0.265486725663717,0,0,1,0,0,0,1,0,0,0,0.391304347826087
"5276","normal",0.563380281690141,0.6125,0.547169811320755,0.327433628318584,0,0,1,0,0,0,1,0,0,0,0.434782608695652
"5277","normal",0.605633802816901,0.65,0.49685534591195,0.442477876106195,0,0,0,0,0,0,1,0,0,0,0.478260869565217
"5278","normal",0.619718309859155,0.6625,0.49685534591195,0.442477876106195,0,0,0,0,0,0,1,0,0,0,0.521739130434783
"5279","high",0.633802816901408,0.675,0.49685534591195,0.380530973451327,0,0,0,0,0,0,1,0,0,0,0.565217391304348
"5280","normal",0.633802816901408,0.675,0.477987421383648,0.407079646017699,0,0,0,0,0,0,1,0,0,0,0.608695652173913
"5281","high",0.633802816901408,0.675,0.49685534591195,0.389380530973451,0,0,1,0,0,0,1,0,0,0,0.652173913043478
"5282","high",0.633802816901408,0.675,0.49685534591195,0.371681415929204,0,0,1,0,0,0,1,0,0,0,0.695652173913043
"5283","high",0.633802816901408,0.675,0.477987421383648,0.442477876106195,0,0,1,0,0,0,1,0,0,0,0.739130434782609
"5284","high",0.633802816901408,0.675,0.459119496855346,0.407079646017699,0,0,0,0,0,0,1,0,0,1,0.782608695652174
"5285","high",0.605633802816901,0.65,0.471698113207547,0.380530973451327,0,0,1,0,0,0,1,0,0,1,0.826086956521739
"5286","normal",0.605633802816901,0.65,0.471698113207547,0.407079646017699,0,0,1,0,0,0,1,0,0,1,0.869565217391304
"5287","normal",0.577464788732394,0.625,0.547169811320755,0.424778761061947,0,0,1,0,0,0,1,0,0,1,0.91304347826087
"5288","normal",0.549295774647887,0.6,0.660377358490566,0.31858407079646,0,0,0,0,0,0,1,0,0,1,0.956521739130435
"5289","normal",0.535211267605634,0.5875,0.685534591194969,0.31858407079646,0,0,1,0,0,0,1,0,0,1,1
"5290","low",0.52112676056338,0.575,0.710691823899371,0.283185840707965,0,0,1,0,0,0,1,0,0,1,0
"5291","low",0.52112676056338,0.575,0.786163522012579,0.309734513274336,0,0,1,0,0,0,1,0,0,1,0.0434782608695652
"5292","low",0.52112676056338,0.575,0.786163522012579,0.31858407079646,0,0,1,0,0,0,1,0,0,1,0.0869565217391304
"5293","low",0.52112676056338,0.575,0.849056603773585,0.300884955752212,0,0,1,0,0,0,1,0,0,1,0.130434782608696
"5294","low",0.52112676056338,0.575,0.849056603773585,0.212389380530973,0,0,1,0,0,0,1,0,0,1,0.173913043478261
"5295","low",0.52112676056338,0.575,0.849056603773585,0.176991150442478,0,0,1,0,0,0,1,0,0,0,0.217391304347826
"5296","normal",0.549295774647887,0.6,0.849056603773585,0.256637168141593,0,0,1,0,0,0,1,0,0,0,0.260869565217391
"5297","high",0.549295774647887,0.6,0.849056603773585,0.353982300884956,0,0,1,0,0,0,1,0,0,0,0.304347826086957
"5298","high",0.577464788732394,0.625,0.786163522012579,0.424778761061947,0,0,1,0,0,0,1,0,0,0,0.347826086956522
"5299","high",0.605633802816901,0.65,0.723270440251572,0.353982300884956,0,0,1,0,0,0,1,0,0,0,0.391304347826087
"5300","normal",0.605633802816901,0.65,0.723270440251572,0.300884955752212,0,0,1,0,0,0,1,0,0,0,0.434782608695652
"5301","normal",0.619718309859155,0.6625,0.723270440251572,0.300884955752212,0,0,1,1,0,0,1,0,0,0,0.478260869565217
"5302","normal",0.577464788732394,0.625,0.849056603773585,0.36283185840708,0,0,1,1,0,0,1,0,0,0,0.521739130434783
"5303","low",0.577464788732394,0.625,0.849056603773585,0.371681415929204,0,0,1,1,0,0,1,0,0,0,0.565217391304348
"5304","low",0.577464788732394,0.625,0.849056603773585,0.283185840707965,0,0,1,1,0,0,1,0,0,0,0.608695652173913
"5305","normal",0.591549295774648,0.6375,0.817610062893082,0.31858407079646,0,0,1,0,0,0,1,0,0,0,0.652173913043478
"5306","normal",0.633802816901408,0.675,0.754716981132076,0.283185840707965,0,0,1,1,0,0,1,0,0,0,0.695652173913043
"5307","high",0.633802816901408,0.675,0.723270440251572,0.283185840707965,0,0,1,0,0,0,1,0,0,0,0.739130434782609
"5308","high",0.633802816901408,0.675,0.723270440251572,0.230088495575221,0,0,1,0,0,0,1,0,0,1,0.782608695652174
"5309","high",0.619718309859155,0.6625,0.754716981132076,0.15929203539823,0,0,1,0,0,0,1,0,0,1,0.826086956521739
"5310","normal",0.605633802816901,0.65,0.786163522012579,0.15929203539823,0,0,1,1,0,0,1,0,0,1,0.869565217391304
"5311","normal",0.577464788732394,0.625,0.849056603773585,0.115044247787611,0,0,1,1,0,0,1,0,0,1,0.91304347826087
"5312","normal",0.577464788732394,0.625,0.849056603773585,0.106194690265487,0,0,1,1,0,0,1,0,0,1,0.956521739130435
"5313","normal",0.577464788732394,0.625,0.849056603773585,0.168141592920354,0,0,1,0,0,0,1,0,0,1,1
"5314","normal",0.577464788732394,0.625,0.849056603773585,0.115044247787611,0,0,1,0,0,0,1,0,0,1,0
"5315","low",0.549295774647887,0.6,0.924528301886792,0.0884955752212389,0,0,1,0,0,0,1,0,0,1,0.0434782608695652
"5316","low",0.577464788732394,0.625,0.849056603773585,0.0707964601769911,0,0,1,0,0,0,1,0,0,1,0.0869565217391304
"5317","low",0.577464788732394,0.625,0.924528301886792,0,0,0,1,0,0,0,1,0,0,1,0.130434782608696
"5318","low",0.563380281690141,0.6125,0.962264150943396,0.115044247787611,0,0,1,0,0,0,1,0,0,1,0.173913043478261
"5319","low",0.577464788732394,0.625,0.924528301886792,0.0884955752212389,0,0,1,0,0,0,1,0,0,0,0.217391304347826
"5320","normal",0.577464788732394,0.625,0.924528301886792,0.0884955752212389,0,0,1,0,0,0,1,0,0,0,0.260869565217391
"5321","high",0.577464788732394,0.625,0.924528301886792,0.15929203539823,0,0,1,1,0,0,1,0,0,0,0.304347826086957
"5322","high",0.577464788732394,0.625,0.924528301886792,0.247787610619469,0,0,1,0,0,0,1,0,0,0,0.347826086956522
"5323","high",0.605633802816901,0.65,0.786163522012579,0.283185840707965,0,0,1,0,0,0,1,0,0,0,0.391304347826087
"5324","normal",0.647887323943662,0.6875,0.635220125786163,0.353982300884956,0,0,1,0,0,0,1,0,0,0,0.434782608695652
"5325","normal",0.633802816901408,0.675,0.635220125786163,0.336283185840708,0,0,1,0,0,0,1,0,0,0,0.478260869565217
"5326","normal",0.647887323943662,0.6875,0.584905660377358,0.36283185840708,0,0,1,0,0,0,1,0,0,0,0.521739130434783
"5327","normal",0.661971830985915,0.7,0.559748427672956,0.407079646017699,0,0,1,0,0,0,1,0,0,0,0.565217391304348
"5328","normal",0.633802816901408,0.675,0.635220125786163,0.345132743362832,0,0,1,0,0,0,1,0,0,0,0.608695652173913
"5329","normal",0.605633802816901,0.65,0.723270440251572,0.336283185840708,0,0,1,0,0,0,1,0,0,0,0.652173913043478
"5330","normal",0.605633802816901,0.65,0.754716981132076,0.327433628318584,0,0,1,1,0,0,1,0,0,0,0.695652173913043
"5331","high",0.549295774647887,0.6,0.886792452830189,0.327433628318584,0,0,1,1,0,0,1,0,0,0,0.739130434782609
"5332","high",0.52112676056338,0.575,0.924528301886792,0.247787610619469,0,0,1,1,0,0,1,0,0,1,0.782608695652174
"5333","normal",0.52112676056338,0.575,0.886792452830189,0.230088495575221,0,0,1,1,0,0,1,0,0,1,0.826086956521739
"5334","normal",0.52112676056338,0.575,0.886792452830189,0.212389380530973,0,0,1,1,0,0,1,0,0,1,0.869565217391304
"5335","normal",0.52112676056338,0.575,0.849056603773585,0.212389380530973,0,0,1,1,0,0,1,0,0,1,0.91304347826087
"5336","normal",0.52112676056338,0.575,0.849056603773585,0.176991150442478,0,0,1,0,0,0,1,0,0,1,0.956521739130435
"5337","normal",0.52112676056338,0.575,0.849056603773585,0.194690265486726,0,0,1,1,0,0,1,0,0,1,1
"5338","normal",0.52112676056338,0.575,0.817610062893082,0.230088495575221,0,1,1,1,0,0,1,0,0,1,0
"5339","normal",0.492957746478873,0.55,0.849056603773585,0.194690265486726,0,1,1,1,0,0,1,0,0,1,0.0434782608695652
"5340","normal",0.492957746478873,0.55,0.849056603773585,0.212389380530973,0,1,0,0,0,0,1,0,0,1,0.0869565217391304
"5341","low",0.492957746478873,0.55,0.786163522012579,0.212389380530973,0,1,1,0,0,0,1,0,0,1,0.130434782608696
"5342","low",0.47887323943662,0.5375,0.817610062893082,0.230088495575221,0,1,1,0,0,0,1,0,0,1,0.173913043478261
"5343","low",0.47887323943662,0.5375,0.779874213836478,0.230088495575221,0,1,1,0,0,0,1,0,0,0,0.217391304347826
"5344","low",0.464788732394366,0.525,0.849056603773585,0.212389380530973,0,1,1,0,0,0,1,0,0,0,0.260869565217391
"5345","normal",0.464788732394366,0.525,0.773584905660377,0.265486725663717,0,1,1,0,0,0,1,0,0,0,0.304347826086957
"5346","normal",0.492957746478873,0.55,0.679245283018868,0.300884955752212,0,1,1,0,0,0,1,0,0,0,0.347826086956522
"5347","normal",0.492957746478873,0.55,0.622641509433962,0.31858407079646,0,1,1,0,0,0,1,0,0,0,0.391304347826087
"5348","normal",0.549295774647887,0.6,0.446540880503145,0.336283185840708,0,1,0,0,0,0,1,0,0,0,0.434782608695652
"5349","high",0.549295774647887,0.6,0.446540880503145,0.300884955752212,0,1,0,0,0,0,1,0,0,0,0.478260869565217
"5350","high",0.577464788732394,0.625,0.358490566037736,0.265486725663717,0,1,1,0,0,0,1,0,0,0,0.521739130434783
"5351","high",0.605633802816901,0.65,0.30188679245283,0.283185840707965,0,1,1,0,0,0,1,0,0,0,0.565217391304348
"5352","high",0.605633802816901,0.65,0.30188679245283,0.230088495575221,0,1,0,0,0,0,1,0,0,0,0.608695652173913
"5353","high",0.605633802816901,0.65,0.320754716981132,0.336283185840708,0,1,0,0,0,0,1,0,0,0,0.652173913043478
"5354","high",0.577464788732394,0.625,0.358490566037736,0.345132743362832,0,1,1,0,0,0,1,0,0,0,0.695652173913043
"5355","high",0.591549295774648,0.6375,0.339622641509434,0.283185840707965,0,1,0,0,0,0,1,0,0,0,0.739130434782609
"5356","high",0.591549295774648,0.6375,0.30188679245283,0.265486725663717,0,1,0,0,0,0,1,0,0,1,0.782608695652174
"5357","high",0.591549295774648,0.6375,0.30188679245283,0.176991150442478,0,1,0,0,0,0,1,0,0,1,0.826086956521739
"5358","normal",0.563380281690141,0.6125,0.339622641509434,0.194690265486726,0,1,0,0,0,0,1,0,0,1,0.869565217391304
"5359","normal",0.549295774647887,0.6,0.39622641509434,0.115044247787611,0,1,0,0,0,0,1,0,0,1,0.91304347826087
"5360","normal",0.549295774647887,0.6,0.39622641509434,0.0884955752212389,0,1,0,0,0,0,1,0,0,1,0.956521739130435
"5361","normal",0.52112676056338,0.575,0.484276729559748,0.106194690265487,0,1,0,0,0,0,1,0,0,1,1
"5362","normal",0.492957746478873,0.55,0.534591194968553,0.0884955752212389,0,1,0,0,0,0,1,0,0,1,0
"5363","normal",0.464788732394366,0.525,0.566037735849057,0.0707964601769911,0,1,0,0,0,0,1,0,0,1,0.0434782608695652
"5364","normal",0.464788732394366,0.525,0.566037735849057,0.0707964601769911,0,1,0,0,0,0,1,0,0,1,0.0869565217391304
"5365","normal",0.436619718309859,0.5,0.647798742138365,0.106194690265487,0,1,0,0,0,0,1,0,0,1,0.130434782608696
"5366","low",0.436619718309859,0.5,0.647798742138365,0.0884955752212389,0,1,0,0,0,0,1,0,0,1,0.173913043478261
"5367","low",0.436619718309859,0.5,0.647798742138365,0.106194690265487,0,1,0,0,0,0,1,0,0,0,0.217391304347826
"5368","low",0.436619718309859,0.5,0.616352201257862,0.106194690265487,0,1,0,0,0,0,1,0,0,0,0.260869565217391
"5369","low",0.450704225352113,0.5125,0.622641509433962,0.106194690265487,0,1,0,0,0,0,1,0,0,0,0.304347826086957
"5370","normal",0.464788732394366,0.525,0.59748427672956,0.0884955752212389,0,1,0,0,0,0,1,0,0,0,0.347826086956522
"5371","normal",0.507042253521127,0.5625,0.540880503144654,0.106194690265487,0,1,1,0,0,0,1,0,0,0,0.391304347826087
"5372","normal",0.535211267605634,0.5875,0.547169811320755,0.0884955752212389,0,1,1,0,0,0,1,0,0,0,0.434782608695652
"5373","high",0.619718309859155,0.6625,0.383647798742138,0.0530973451327434,0,1,0,0,0,0,1,0,0,0,0.478260869565217
"5374","high",0.591549295774648,0.6375,0.389937106918239,0.15929203539823,0,1,1,0,0,0,1,0,0,0,0.521739130434783
"5375","high",0.577464788732394,0.625,0.446540880503145,0.230088495575221,0,1,1,0,0,0,1,0,0,0,0.565217391304348
"5376","high",0.577464788732394,0.625,0.446540880503145,0.247787610619469,0,1,0,0,0,0,1,0,0,0,0.608695652173913
"5377","high",0.577464788732394,0.625,0.446540880503145,0.230088495575221,0,1,1,0,0,0,1,0,0,0,0.652173913043478
"5378","high",0.577464788732394,0.625,0.446540880503145,0.247787610619469,0,1,1,0,0,0,1,0,0,0,0.695652173913043
"5379","high",0.577464788732394,0.625,0.446540880503145,0.212389380530973,0,1,1,0,0,0,1,0,0,0,0.739130434782609
